16
880 858
808 769 954
624 848 738
282 286 -21
516 169 831
605 813 700
874 881 -673
645 182 407
393 42 141
811 327 972
404 710 763
88 96 721
272 174 -573
736 821 -751
82 596 -686
536 355 -766
445 275 580
347 635 -33
74 696 -664
593 482 900
641 383 800
7 824 -159
818 594 324
353 343 477
551 45 978
755 128 -588
120 652 416
319 62 936
300 884 653
782 367 700
551 366 807
763 203 -640
311 796 -725
312 447 947
749 466 616
495 627 -25
598 327 329
514 680 -724
865 346 -326
307 801 647
462 190 952
232 3 -561
299 397 -7
724 597 242
301 412 792
39 376 820
162 169 337
329 423 667
365 328 477
214 284 3
266 740 -644
213 718 787
344 159 -671
337 371 329
416 578 -308
382 193 705
645 566 10
270 481 515
469 807 -633
240 164 -3
718 45 -955
99 568 -854
391 117 818
511 222 -198
883 276 -973
112 844 -211
806 195 212
796 355 -881
72 639 852
461 802 276
53 98 658
318 282 -417
268 617 -561
164 257 -282
876 128 908
649 869 -549
377 527 386
469 293 -917
26 686 986
39 654 742
241 285 -78
524 102 283
887 452 -170
73 263 -432
44 509 -294
242 195 205
180 393 -934
664 112 -282
52 727 197
872 695 -989
173 420 841
65 616 -454
275 545 -405
737 385 -670
94 587 -262
201 112 -549
281 282 -289
450 683 -480
574 505 -727
220 237 51
607 593 860
457 98 998
205 410 320
80 327 -443
84 481 -746
819 733 -526
328 159 -831
31 892 198
684 31 286
402 767 -653
243 701 -175
184 486 804
339 214 -999
456 784 -414
768 251 -583
314 440 767
71 152 -780
306 887 -913
157 802 312
804 413 -981
649 432 -820
57 229 -582
477 775 46
250 698 -503
711 677 -265
527 800 -790
839 770 -926
365 241 -1
735 529 891
12 794 138
764 263 414
780 60 518
286 335 -552
821 850 -621
21 849 971
30 725 304
797 431 231
382 417 -704
474 662 -730
401 98 -448
229 653 -146
686 597 426
152 425 -23
98 246 15
859 669 -363
380 522 -232
187 15 -114
888 629 238
508 615 506
633 112 -185
46 54 -513
864 411 -56
431 265 -413
403 887 -663
314 536 907
22 698 -566
405 343 47
508 521 -287
20 88 962
742 650 -155
131 898 -438
662 416 358
644 476 -140
421 364 975
437 120 -373
681 618 775
318 431 -242
468 281 260
123 833 731
202 373 -231
745 365 15
462 508 532
834 549 -918
278 886 488
92 781 -639
15 128 409
276 346 982
741 140 504
201 667 -962
682 760 -3
884 660 968
494 355 -354
348 191 382
628 222 -6
859 879 -972
579 570 514
705 881 -292
258 634 161
493 651 320
647 249 -599
158 316 -645
521 167 448
309 159 -15
339 517 -230
86 846 -685
581 894 -359
321 647 -633
682 706 508
717 138 -529
4 746 -149
627 33 -729
650 201 -596
234 179 -211
600 533 -428
525 576 -823
105 497 596
495 588 525
97 808 -482
2 315 -729
210 239 186
720 560 198
131 141 358
423 726 275
174 714 947
281 447 -745
758 730 -171
743 130 726
797 520 701
33 733 -89
682 636 -802
762 781 -906
597 842 -779
290 215 -366
561 351 802
682 81 478
509 880 600
225 779 -556
503 63 755
751 610 799
118 49 -835
344 747 991
517 746 528
698 253 441
333 169 523
539 95 -259
585 160 393
134 653 -385
440 743 782
336 383 570
492 856 10
502 812 -406
624 473 0
616 644 515
813 123 662
607 354 -226
466 249 -978
354 827 687
253 864 -388
241 533 -339
893 607 769
83 376 -796
872 767 207
548 462 -161
37 90 145
841 121 -163
776 550 -930
29 619 986
576 221 580
814 884 754
328 489 -531
294 818 216
550 511 668
121 94 600
628 554 22
345 179 -995
322 782 40
850 637 -152
525 372 997
174 509 606
615 696 -368
131 383 11
419 302 -356
335 322 767
508 50 -755
41 850 268
536 880 460
708 893 601
378 500 366
166 797 -80
25 20 -293
778 528 -962
393 298 -326
760 725 433
29 749 -749
710 858 994
723 141 449
267 679 45
211 141 168
445 473 -881
373 574 262
274 836 -178
360 535 -550
673 534 367
241 734 -859
407 454 146
394 454 -736
509 796 -620
826 766 471
725 548 521
373 356 987
828 315 766
474 284 -785
378 243 985
81 304 -977
577 130 -863
169 241 399
581 900 -41
55 444 680
549 39 -471
894 682 -164
128 136 -131
180 740 981
95 96 -397
10 52 -720
620 192 -563
273 542 273
847 998
502 758 492
650 99 -408
637 634 -633
501 587 -621
550 388 -128
611 162 838
216 93 727
550 562 421
182 457 -773
319 237 775
314 822 -696
512 679 -659
735 15 776
546 270 818
229 557 878
808 296 -615
835 308 -735
269 775 473
47 119 -421
145 613 572
316 50 677
288 646 642
774 628 742
174 721 -862
697 370 -274
357 734 388
620 63 627
338 353 69
58 103 502
632 740 -881
163 258 150
605 509 263
214 813 -687
336 259 774
538 346 40
580 3 -62
211 235 -58
40 74 985
691 482 -665
742 836 -426
126 628 -932
776 563 -490
88 630 -874
680 548 221
481 821 -798
712 67 527
659 171 813
735 647 906
663 81 857
749 540 -642
20 353 -457
34 798 480
668 491 -441
291 597 816
201 121 704
52 336 145
15 61 -515
284 548 544
384 761 156
23 95 -78
286 817 847
171 441 -534
658 568 855
273 817 649
784 343 -967
677 190 -403
795 282 -812
737 583 -915
632 824 362
401 642 -190
40 218 -231
261 640 -573
297 631 761
453 654 -343
639 492 -569
568 383 659
280 25 796
621 377 -898
604 762 437
23 422 221
591 383 440
381 706 411
237 306 -168
246 458 -196
697 179 933
482 502 137
416 524 775
788 609 168
156 613 23
517 407 489
353 492 -85
74 188 -755
603 447 -562
388 366 43
678 431 468
194 69 164
635 593 -188
155 174 236
696 32 569
288 498 22
94 758 -540
68 301 663
540 758 727
273 75 -348
750 237 437
72 756 -351
278 704 623
11 497 -976
447 827 -111
236 559 -165
246 247 250
46 448 -598
232 51 -645
47 308 -63
467 834 490
714 562 -858
355 629 822
311 69 -338
488 53 43
291 666 772
272 570 -337
386 68 -349
288 831 -297
42 660 -487
691 395 -844
213 699 377
213 749 -4
308 119 621
10 744 -533
565 495 550
757 68 454
738 9 323
313 303 -311
827 578 -860
37 598 -36
312 304 -612
22 109 -404
161 472 467
511 708 -920
331 166 820
577 806 170
121 480 -74
155 379 539
371 258 -694
102 123 -578
693 558 -572
490 562 -928
659 17 -491
230 296 -160
285 781 41
183 730 224
514 608 86
56 487 116
527 367 594
671 224 232
81 85 -729
5 381 -952
167 161 561
611 368 349
180 100 674
701 314 -170
48 124 -166
342 505 -815
482 377 940
452 79 862
23 94 -503
621 595 322
714 203 666
734 508 707
125 595 -861
70 154 940
61 666 -354
504 810 456
710 24 825
216 74 -666
355 376 -754
500 723 -332
453 525 6
516 800 -400
495 450 -777
745 756 -766
385 237 535
465 177 -567
101 117 109
170 645 641
442 713 -156
298 424 582
686 161 356
540 188 210
777 582 310
125 792 -817
794 214 -488
215 519 -187
280 354 752
364 168 -216
126 136 -489
214 711 169
714 776 700
135 504 316
581 367 785
326 58 879
20 116 -37
399 704 751
263 516 -6
526 486 -965
267 356 -627
200 638 -731
282 199 -769
367 198 532
447 609 606
238 678 519
518 515 -649
709 306 -456
283 805 -246
502 68 597
395 837 888
781 148 332
627 100 944
113 779 767
273 84 431
559 469 784
680 113 -586
618 209 -629
214 310 960
655 513 648
71 591 806
686 110 727
640 18 704
596 647 -440
588 574 494
33 718 -478
354 84 -55
779 665 129
592 386 -756
694 579 555
332 394 783
790 423 4
657 313 -713
515 591 -560
473 538 700
390 355 931
600 449 256
345 711 -428
413 737 401
474 806 -327
743 652 -845
610 645 -486
820 395 49
750 731 948
158 661 119
616 361 -567
627 218 -15
136 114 905
85 733 752
33 233 -895
536 110 -632
837 271 843
240 426 420
43 128 -368
689 674 -475
148 488 -439
811 737 -483
634 443 332
103 721 76
407 642 528
515 824 -852
254 496 653
711 441 -62
773 343 910
77 570 -820
172 803 -379
136 672 246
498 31 -380
679 710 545
10 563 973
122 102 944
86 184 -876
401 518 -369
304 395 84
522 150 162
474 597 601
283 492 -611
73 261 -526
90 98 -170
129 530 -87
57 634 910
222 582 958
634 646 -856
210 688 515
143 31 700
63 810 -25
181 444 -48
364 682 884
421 316 -820
239 230 731
440 473 -280
59 192 143
769 603 401
398 437 -555
406 342 -685
599 772 -553
254 692 211
333 750 -899
463 520 -920
15 119 913
234 144 -534
483 2 860
517 409 304
789 495 999
844 165 -742
530 2 -820
825 272 551
646 553 -578
784 81 -437
149 24 534
62 647 -137
806 740 171
108 17 -888
217 623 -784
181 270 -664
666 209 -383
519 43 667
667 557 70
799 555 545
174 764 -156
131 548 222
405 339 -228
595 354 -842
60 29 893
225 53 -445
459 448 909
434 259 509
417 191 379
83 716 727
622 367 289
68 552 127
216 486 350
458 255 538
142 211 -871
471 793 -970
169 338 860
346 459 -801
182 4 -345
477 222 680
191 378 929
231 597 -38
607 162 189
840 135 -276
735 204 -664
452 842 104
800 665 -287
1 844 124
479 480 -285
837 692 492
745 240 941
33 181 -938
803 820 -483
312 392 -357
571 178 -17
280 334 193
678 78 752
321 295 -367
557 107 -846
291 221 395
12 793 915
318 441 100
808 102 -784
50 630 -5
216 7 204
692 801 -219
461 600 798
459 699 866
194 706 338
274 568 -826
261 593 203
358 710 68
795 49 -816
625 474 -339
354 765 -426
446 189 181
751 277 934
456 193 935
581 600 -195
7 102 -357
604 271 -307
636 617 -702
33 491 786
685 284 -827
608 235 238
650 460 698
28 464 -897
6 547 -690
699 523 -788
156 1 104
839 511 -423
80 380 954
677 512 344
345 558 -10
96 717 -402
65 417 881
839 464 874
311 441 -754
225 710 -3
126 575 -254
295 842 169
207 222 338
61 730 698
427 637 6
654 270 -558
373 651 -383
79 370 192
632 439 526
228 448 -868
98 411 -183
805 171 342
740 195 131
797 169 -535
295 87 54
724 351 332
582 830 -463
346 580 -454
407 721 18
441 66 687
242 611 434
57 525 744
102 786 -44
361 743 299
224 479 16
790 573 -236
52 134 984
198 821 588
702 362 -791
829 776 -475
773 91 81
646 383 458
609 841 297
84 319 716
772 628 964
566 1 -733
534 788 -246
609 513 972
163 201 683
374 702 -14
304 585 630
254 183 880
520 399 435
105 642 -951
250 767 244
138 740 18
37 118 696
682 339 -646
714 95 -948
207 452 923
194 153 -764
640 182 -383
738 504 692
707 640 -984
333 199 952
396 281 -574
135 316 564
188 523 342
726 33 989
339 42 -762
432 726 311
374 492 242
641 222 345
280 385 -188
573 246 -605
302 808 987
516 110 668
754 617 -534
437 702 203
376 372 -46
775 800 -696
184 144 676
691 155 -421
147 151 -372
469 836 -617
235 58 270
201 750 191
549 576 -473
471 619 -868
310 48 175
18 424 56
798 766 239
183 393 760
175 756 -518
662 202 -897
649 464 -313
146 728 -263
337 500 507
23 606 -909
440 191 806
810 7 447
447 226 -949
717 609 745
401 682 -334
575 350 595
769 711 923
48 156 996
821 579 886
617 439 249
473 735 10
727 783 554
385 348 -128
33 404 -646
534 572 -114
65 49 -533
431 156 630
600 687 -78
410 574 -853
78 417 -47
242 703 -726
415 727 -263
112 796 -52
522 172 319
15 147 421
367 166 -991
659 530 140
607 667 997
606 274 -700
63 426 433
662 130 -990
227 583 109
401 201 478
85 733 575
719 658 -330
554 101 843
529 402 -849
551 191 603
493 349 -401
630 257 802
506 681 -118
210 670 978
25 646 -256
73 214 159
322 8 -315
421 67 -188
91 220 -806
832 87 994
298 385 -91
835 642 504
826 782 177
573 70 -89
544 119 -146
555 679 -252
85 332 212
808 792 899
359 420 -12
282 680 -274
795 846 -228
349 399 -498
690 610 -700
231 221 9
714 3 153
41 128 -138
655 7 570
587 305 231
765 194 -766
717 251 -657
731 649 -740
637 743 999
27 257 499
313 65 -566
465 48 815
233 347 271
749 142 199
33 793 -108
581 510 49
266 712 -599
337 460 347
644 63 -888
736 436 -30
710 491 -955
16 650 -976
592 434 503
143 497 347
59 426 -899
114 745 -786
219 456 -951
133 232 -303
445 111 819
478 13 -254
780 630 -454
207 682 943
366 513 -38
256 738 -278
758 421 -696
169 92 602
668 621 427
599 228 -950
281 691 -385
280 356 -803
773 197 -284
492 13 -173
805 5 -789
431 331 -406
508 239 -720
295 13 -883
267 592 904
514 835 -254
181 55 883
665 469 -940
343 307 818
820 356 -999
708 706 968
368 302 -360
343 665 -655
92 653 -816
600 374 50
826 247 636
358 700 -122
120 595 424
1 509 516
687 95 386
311 827 241
183 187 526
441 744 792
670 235 -655
682 227 -358
259 385 -141
405 727 969
378 758 812
508 459 315
354 297 786
145 302 -257
1 79 730
183 242 -224
34 552 -318
622 11 43
674 187 890
780 491 36
392 837 148
577 685 -494
474 112 -997
172 704 62
318 610 -330
681 481 -453
326 452 114
453 142 741
356 753 -893
364 439 585
690 844 0
168 383 760
610 341 350
255 352 353
73 326 637
97 228 -50
133 538 233
709 692 -386
700 797 -807
26 32 -413
631 718 -295
130 682 620
20 539 938
122 472 150
205 407 861
288 295 -727
609 743 642
486 685 853
538 617 -200
103 725 -253
272 629 419
173 351 895
299 239 194
35 128 -66
500 820 243
742 478 816
678 236 314
261 155 -147
3 451 90
781 601 -420
225 822 -158
713 244 -141
153 383 211
21 247 272
447 70 927
673 45 236
276 676 561
89 492 -693
559 307 -986
435 69 -244
453 724 265
132 778 -833
592 46 -974
24 632 777
96 726 -751
447 625 843
596 214 -434
722 304 438
546 193 28
553 284 616
648 251 861
97 845 57
109 246 -741
109 847 901
716 603 261
231 409 76
610 95 634
603 3 66
491 283 -445
653 449 973
202 839 270
162 706 702
380 724 -901
203 533 -26
807 745 680
824 263 -332
308 121 60
136 40 273
397 480 -637
66 94 -581
556 116 780
214 156 -53
165 567 -356
632 285 -250
245 58 -406
227 155 68
285 303 954
733 657 847
637 458 691
350 481 444
141 705 33
432 220 -769
76 114 852
747 152 -726
207 444 -928
823 218 848
222 548 -350
838 538 884
237 318 944
383 658 -863
327 179 403
185 197 94
337 245 483
247 350 -393
396 429 977
774 569 -422
591 632 831
490 526 675
329 813 -138
563 772 -707
320 667 -651
283 478 802
553 210 302
610 384 -997
845 453 733
76 60 438
307 830 222
367 640 -552
540 46 690
615 320 733
761 838 476
249 720 -957
743 713 3
360 452 145
260 587 -441
21 138 444
653 794 -925
699 24 -562
477 270 -84
62 720 -192
512 655 796
842 278 942
200 838 -611
832 773 -6
687 596 968
341 363 74
732 141 -337
298 44 311
459 417 -366
485 634 611
416 213 986
840 837 -151
323 733 338
725 329 979
256 610 -419
351 694 353
631 804 82
601 84 -386
437 6 -97
420 273 -663
635 652 -161
299 478 -943
687 447 197
178 94 661
367 342 948
234 30 858
794 661 -154
14 216 347
420 98 -731
332 141 526
51 553 690
231 670 -893
429 426 173
520 54 584
377 679 -57
589 185 -258
303 660 610
205 156 -806
352 401 727
181 288 640
147 691 -198
425 78 898
19 248 77
302 422 -522
158 488 -319
274 625 -136
814 476 537
830 729 145
565 515 -183
611 598 57
118 197 139
329 494 495
492 506 47
543 209 -318
584 759 534
639 114 595
588 115 407
516 404 -287
175 188 500
355 741 592
318 469 -782
40 816 193
129 840 -246
118 58 -80
538 188 -127
748 816 -917
804 353 591
152 821 422
644 617 -87
370 231 -835
663 784 352
825 672 -495
314 41 -892
4 176 514
64 657 -928
264 116 0
590 66 569
386 765 -849
775 254 928
372 650 349
158 266 738
622 254 657
844 537 -98
640 333 -64
279 335 -508
770 193 -388
839 318 -446
732 468 900
4 568 -863
582 189 263
597 573 609
680 525 -813
498 516 415
150 327 -633
591 451 -196
367 119 404
803 536 -657
216 354 -577
587 777 747
805 364 -903
731 131 -461
720 768 -666
23 140 -581
227 830 -969
495 723 220
772 596 -481
601 749 -344
117 269 -523
149 179 562
266 117 122
134 395 -449
66 764 695
382 406 830
755 245 -86
754 321 -114
185 628 673
295 683 961
56 331 -538
444 661 189
552 790 250
443 597 -874
408 769 -252
179 353 900
771 814 -983
596 324 -875
229 705 -780
651 87 -135
219 173 14
717 372 467
770 130 -69
159 248 -405
123 769 747
10 757 -95
128 102 371
502 538 295
181 528 429
440 518 -964
579 287 -384
377 273 -630
832 492 657
329 330 238
186 169 -391
666 596 -595
838 834 -899
779 774 -641
378 408 -219
518 192 -742
309 597 471
727 360 399
813 575 573
627 388 478
70 84 51
448 641 -931
217 322 -501
710 562 -445
542 701 -43
539 447 -203
357 137 -429
50 385 -254
491 435 933
300 397 649
157 364 869
130 10 157
284 45 -171
429 55 422
684 302 -256
380 56 -103
287 652 494
842 202 -586
728 842 380
256 463 -886
173 274 -48
369 713 -357
364 616 -626
191 278 -804
44 651 916
304 550 -508
762 530 -819
577 392 846
827 499 -326
230 558 -852
816 312 603
145 617 -918
271 531 -235
181 735 697
513 781 889
521 843 -533
232 356 -7
179 140 -19
431 508 215
673 262 600
57 346 -493
797 146 702
663 415 731
416 444 -157
31 68 407
738 230 409
462 192 -883
166 513 -261
478 251 -199
722 238 7
379 135 -330
174 461 -246
539 563 -724
532 204 -683
26 476 -306
619 221 -499
126 555 -140
837 463 484
543 467 495
821 355 130
271 676 335
153 324 -992
49 227 234
173 171 -815
196 648 -117
772 68 328
694 249 614
263 462 196
829 342 309
517 630 255
493 397 -577
698 209 755
486 573 -518
776 235 176
789 583 -98
636 729 -197
826 314 79
809 530 -726
158 587 -97
469 385 507
60 844 -749
625 744 -783
110 524 668
366 281 -873
518 205 754
833 861
461 686 -61
331 661 -403
201 209 827
144 694 -923
354 592 -112
139 652 496
453 58 663
502 58 -131
820 311 -580
47 258 -436
441 769 -879
398 290 -693
200 360 149
46 431 -846
243 792 429
665 527 136
323 125 986
638 111 170
783 784 -596
655 391 122
721 388 -169
520 306 854
592 493 -406
737 580 -245
195 68 199
477 476 -590
241 544 334
187 427 593
285 269 374
500 523 308
251 170 157
538 470 -967
573 674 -549
540 29 -98
719 681 -329
127 406 918
596 219 753
430 628 -827
339 572 -15
801 820 -836
675 147 70
809 558 457
529 266 115
700 44 -946
626 826 235
517 375 392
466 51 -375
26 627 908
58 176 -550
325 347 374
300 239 -775
256 752 -82
145 382 -364
813 817 698
141 736 -227
617 596 764
824 483 -278
166 463 -720
291 587 828
60 89 -890
1 405 223
492 69 733
789 783 -723
154 296 987
458 790 66
633 24 -784
71 482 494
178 351 -152
668 450 -110
13 20 -676
9 672 822
15 361 -556
559 445 -515
504 802 462
177 299 178
416 819 526
597 377 -358
173 257 -29
29 355 -419
456 334 272
207 754 498
2 190 -275
501 689 322
636 158 -545
728 797 -941
321 356 429
273 717 -248
821 288 -750
714 208 679
649 304 872
613 45 -194
270 701 402
80 229 -161
297 57 164
649 113 -268
609 434 -559
454 299 -43
212 270 21
611 328 43
776 639 -636
83 581 130
362 831 206
184 811 10
113 437 -327
490 453 943
272 510 263
323 518 968
267 468 472
515 798 -156
794 211 194
114 809 830
138 216 -408
728 739 -501
403 313 -480
423 622 -484
181 638 573
686 35 -341
533 148 -48
248 288 948
698 510 -976
502 730 922
826 463 -757
461 626 -106
736 128 -18
190 21 -914
570 330 934
311 479 213
522 684 -692
686 261 -47
486 706 -583
551 621 -205
805 228 -127
434 701 648
281 480 580
775 467 121
321 204 205
317 550 330
135 20 824
87 445 954
358 392 -227
411 634 -440
260 40 51
730 116 208
477 420 674
812 592 793
143 673 257
69 6 240
517 272 72
542 574 -649
821 201 -825
766 740 919
362 706 995
369 206 302
541 641 950
93 307 -754
409 680 234
410 787 -217
92 205 -603
483 187 360
688 739 856
312 164 957
757 529 -736
17 594 324
717 224 477
641 354 -768
270 500 -104
287 55 993
801 346 76
541 735 439
337 822 -705
802 764 524
737 186 187
563 52 -746
833 160 84
217 188 -675
414 695 -130
555 139 -992
271 723 -67
616 414 466
119 801 -615
640 689 817
539 397 -605
627 330 356
655 423 221
152 676 265
158 405 -23
180 246 645
500 143 449
18 354 -277
459 679 -93
649 797 281
779 31 -506
127 420 977
78 458 -171
468 561 -460
778 744 -782
35 324 -487
576 135 -631
5 424 -960
749 152 407
798 689 -966
112 384 -77
285 357 859
410 74 -94
272 756 366
111 374 1
661 616 -700
441 634 345
804 417 -439
497 110 -274
442 743 826
756 227 718
648 41 -655
551 272 59
218 660 450
732 820 509
777 29 923
624 66 854
576 223 -158
24 809 -445
61 2 552
64 78 -396
225 317 -509
679 449 767
509 162 727
165 425 180
790 426 927
797 781 -682
422 552 735
698 19 231
308 410 -841
187 81 -847
377 488 -610
278 50 -516
356 185 -843
368 101 653
101 673 -497
180 26 246
593 132 136
392 542 -823
75 26 80
532 213 140
757 169 -665
662 811 774
97 712 854
663 9 -863
665 124 -56
237 220 993
659 457 285
531 230 -775
583 349 -984
828 408 -632
363 711 111
581 568 865
359 221 -486
493 306 752
488 679 63
811 373 -929
101 771 -623
656 512 -697
41 680 285
470 830 669
486 797 -469
741 147 -607
548 598 865
505 561 166
11 579 156
11 200 268
183 36 411
93 422 -692
724 438 -663
645 447 -952
619 801 -870
742 445 -682
601 372 -398
101 652 -188
247 493 903
814 28 -753
146 496 -179
732 283 -711
552 392 217
459 212 -119
797 476 513
682 150 765
569 543 355
376 678 74
235 494 226
544 795 971
656 562 668
599 530 -835
674 705 -736
779 56 -792
64 27 -51
78 320 -101
108 460 807
387 111 -799
263 443 630
463 99 385
559 537 -786
106 799 38
657 472 664
701 624 896
367 793 356
622 698 -230
480 539 -323
494 402 -189
543 136 -128
534 643 751
773 12 -805
142 132 -654
270 290 382
263 501 140
536 468 -705
628 24 -246
511 255 -301
328 782 587
147 728 501
645 543 341
509 157 -234
377 270 354
698 76 -865
603 665 -901
485 372 -229
87 365 792
775 344 -207
202 372 -480
596 762 236
685 272 -783
183 81 -61
432 783 530
349 629 492
497 586 -889
350 609 -584
732 807 453
104 399 -642
778 3 447
685 184 -412
91 588 163
796 65 -814
121 470 -479
642 202 224
325 496 -178
12 447 -826
477 793 -870
252 63 571
142 490 358
158 666 -98
265 49 -885
821 92 -965
342 758 -221
813 476 -243
141 520 203
207 467 946
642 7 -39
300 268 -729
530 489 365
64 415 224
397 642 -217
458 50 684
247 650 -920
144 363 115
445 724 -190
373 331 808
310 61 -176
85 801 472
478 295 269
329 174 -5
812 519 -497
733 14 -948
418 279 322
6 659 -928
147 137 643
474 643 -714
131 189 -789
747 758 -199
816 652 -682
29 242 -881
628 102 96
804 21 -593
754 47 -746
79 140 117
33 60 226
558 625 -1000
250 817 337
92 405 358
724 734 584
408 469 -519
111 204 391
61 351 -6
176 671 38
214 639 -989
476 147 -876
426 675 373
134 421 350
727 699 -106
429 646 -891
746 805 486
86 493 -229
486 384 352
523 607 738
667 539 701
75 218 -461
302 735 -115
801 336 338
374 776 979
444 340 -898
128 544 231
541 62 -706
381 46 572
57 331 45
290 391 -722
645 585 -353
352 664 -490
580 366 -802
342 213 -860
715 185 23
357 267 -284
760 53 652
618 355 912
397 403 -615
643 284 140
826 320 -241
63 120 461
73 295 -309
258 695 698
638 494 578
696 446 -947
433 31 555
287 168 938
737 594 501
59 591 -30
774 484 88
554 45 966
761 723 22
15 305 -315
359 352 975
642 148 -577
797 248 66
313 671 -761
512 734 108
672 702 -654
819 103 -144
585 427 237
396 270 -64
568 494 613
583 100 199
157 590 -503
33 735 682
718 364 774
809 722 -144
230 807 -581
387 318 379
463 244 -644
604 252 -779
431 415 -344
625 374 712
24 386 -458
130 428 -780
737 80 6
561 493 -545
127 509 -559
677 574 -133
235 558 340
539 6 356
575 185 699
119 783 223
585 725 169
745 164 -937
650 106 -350
675 511 993
675 620 -444
755 244 244
315 108 -214
481 549 -642
434 128 -996
630 246 739
417 679 -691
300 166 836
544 93 -499
466 653 437
347 760 237
121 818 632
765 827 534
661 424 -324
94 790 458
614 14 470
111 298 754
376 384 -811
222 448 873
784 603 77
87 365 -497
411 710 741
249 208 -469
340 750 -7
345 81 -138
24 478 -510
307 689 -775
263 587 -232
345 726 48
38 131 -157
691 753 682
495 771 -234
666 28 371
437 320 -569
577 17 50
96 689 -536
219 607 -213
127 163 864
107 95 678
476 712 -68
259 535 -845
373 117 405
208 179 401
400 193 362
747 723 -322
245 565 877
583 133 -575
547 273 -702
315 161 403
257 242 -557
459 296 626
11 312 -715
695 49 952
750 403 -351
763 153 660
435 737 -869
662 710 665
232 318 388
132 166 350
348 260 -268
281 177 219
453 795 -534
466 367 819
103 832 -742
385 344 985
399 106 -15
38 445 -641
616 130 -767
246 758 380
570 419 -336
180 170 782
580 506 933
655 385 636
579 1 249
372 547 655
164 435 550
104 789 -365
345 67 -807
653 353 201
682 147 -401
537 421 85
180 339 288
801 338 454
302 234 291
286 801 -797
659 297 -90
749 783 -553
313 548 258
496 76 659
819 269 490
163 551 154
67 477 -591
545 593 62
54 57 551
732 253 266
827 660 -200
156 623 -560
338 29 -94
235 641 928
730 500 -670
143 19 563
591 747 -7
397 495 -728
605 180 68
517 290 144
547 798 -563
788 495 -368
655 22 26
175 827 -62
33 117 550
125 110 -110
303 458 -466
638 522 377
458 725 -82
570 177 860
359 449 765
687 686 -54
266 759 -766
318 512 754
389 253 -757
553 533 -238
147 29 -476
527 152 31
475 773 -239
173 761 -341
534 302 -367
492 72 758
764 40 -481
75 665 842
755 616 -89
816 531 620
338 50 650
816 658 -606
426 74 -167
324 649 603
766 370 682
482 108 -638
460 57 -299
124 668 -336
297 377 629
260 91 -854
236 328 -664
272 6 -780
642 290 651
780 421 -885
32 801 880
786 386 -748
379 671 755
618 338 515
439 670 204
809 766 889
617 817 141
674 225 -563
265 108 -209
524 295 498
810 314 704
177 102 -985
440 163 -222
6 740 -350
303 22 526
714 431 320
276 21 319
209 412 443
706 621 -682
457 218 202
826 373 -373
490 522 581
232 146 852
437 756 286
269 8 -235
220 286 -775
825 810 742
139 498 25
71 386 -97
206 705 -703
768 493 -190
140 182 610
131 631 -324
271 620 -369
563 550 -333
581 751 550
751 641 -199
383 304 -229
638 709 77
213 696 208
259 650 -545
581 364 -506
671 781 -402
668 278 -278
32 188 910
700 572 758
166 150 140
334 556 -13
541 163 318
338 93 33
1 372 -540
655 468 897
694 579 -621
435 102 948
181 545 517
528 326 -223
449 677 -249
3 280 -695
297 606 -716
534 16 -842
469 53 869
812 527 25
176 170 115
501 648 -905
104 503 484
735 297 -260
32 647 -848
282 277 -239
671 541 -483
564 527 -709
506 154 -234
249 673 -934
824 97 -974
648 271 222
604 23 -563
307 97 177
608 203 145
394 42 163
722 624 371
816 104 246
782 813 10
564 737 757
578 156 352
213 547 299
679 403 -142
274 713 590
229 462 696
741 462 783
359 262 -865
367 800 344
375 540 -614
349 806 -663
789 628 509
829 75 822
91 304 -447
182 1 -962
79 521 -408
10 464 449
312 223 -709
782 205 -936
340 385 -39
800 686 168
309 572 490
90 265 -881
201 298 45
344 209 -397
96 125 145
133 531 967
1 142 -189
423 91 5
657 755 -229
442 45 -551
419 12 950
139 645 52
241 549 544
118 644 -400
228 354 -699
235 349 452
32 274 663
592 433 -960
367 181 -848
120 395 892
296 236 484
86 277 560
1 25 564
192 410 -258
183 779 -734
555 501 565
305 401 -406
390 751 316
811 87 561
766 553 748
742 732 168
601 821 583
690 344 -800
708 68 -333
332 493 -445
728 75 236
818 793 -362
136 182 209
813 718 33
822 215 -588
722 630 -552
707 92 794
528 85 -952
333 184 303
358 369 -214
616 577 158
466 113 733
336 745 -664
533 525 518
22 438 354
396 301 -132
674 617 -27
759 825 585
772 686 -285
695 222 -339
493 110 -236
674 131 -999
25 821 482
643 100 -756
384 568 934
227 422 988
684 496 -310
208 395 946
558 544 -662
83 36 -861
647 548 870
119 397 412
66 121 967
320 191 -674
307 429 394
167 473 455
45 603 579
774 196 371
461 578 896
103 453 -504
626 523 981
826 726 -553
169 369 -516
493 529 966
424 805 -601
671 67 869
503 597 -183
100 73 -55
256 592 -620
716 580 582
683 270 -398
580 572 334
217 623 -296
515 156 692
320 361 -335
701 530 -806
523 505 898
582 815 736
444 147 -331
746 236 539
265 68 409
640 97 548
436 44 361
526 571 656
107 297 -963
537 581 -618
3 111 -4
408 719 745
293 807 -279
310 448 -172
11 677 -305
75 761 253
443 803 878
763 349 -784
763 744 -230
822 10 -928
701 442 158
57 338 -739
652 150 109
187 818 -17
404 652 -619
314 691 93
330 276 -639
615 560 291
144 424 -863
705 193 -138
216 707 145
