17
858 1996
363 108 40
297 795 493
311 221 87
184 268 570
746 722 117
769 532 759
219 91 567
442 203 327
468 187 724
488 268 651
655 413 336
413 718 414
362 627 94
565 146 37
617 600 455
691 178 758
139 735 126
673 373 626
541 396 182
697 531 799
252 694 446
620 258 200
288 264 659
172 663 245
363 272 403
502 591 298
751 184 314
58 82 275
761 611 439
224 708 672
336 71 759
262 459 112
99 423 547
783 343 467
750 412 538
330 341 90
680 236 255
445 109 245
146 265 477
468 197 117
208 650 829
511 385 610
11 16 275
353 182 302
585 343 675
433 304 658
546 36 870
767 207 365
118 429 878
70 5 51
399 208 527
753 492 112
333 611 559
497 796 426
530 303 458
625 374 193
363 661 139
12 481 395
629 686 73
637 399 898
145 386 671
325 429 38
428 424 677
784 751 85
59 778 964
617 385 172
168 580 359
671 580 503
271 356 958
336 142 185
255 778 245
149 108 348
595 409 403
178 367 491
518 321 294
590 38 233
549 470 29
74 423 165
708 409 480
658 361 446
595 341 876
73 198 303
378 676 452
701 116 156
369 332 144
663 84 799
779 718 826
5 573 807
399 309 12
368 35 604
565 335 730
642 156 413
674 88 624
618 496 726
82 70 374
513 683 969
393 532 569
413 517 934
599 428 317
338 373 65
292 249 988
237 38 667
579 112 342
138 116 325
606 376 603
197 432 175
560 661 428
234 396 106
33 607 462
299 40 457
357 15 871
727 157 643
436 95 96
292 580 700
192 175 839
33 605 978
593 591 272
7 341 950
411 598 342
205 523 183
241 62 417
171 552 648
503 476 374
633 382 407
68 504 393
705 457 209
96 222 512
583 320 685
253 515 84
514 154 577
237 197 646
412 645 205
323 569 301
86 467 992
765 486 281
642 223 637
728 477 398
391 727 582
349 303 161
47 796 571
783 674 668
713 38 194
149 620 618
213 324 382
482 354 740
138 555 296
545 34 975
241 148 962
51 202 386
75 694 248
771 294 667
407 670 842
126 711 752
427 21 833
204 578 91
314 502 210
345 105 833
664 401 166
516 599 198
456 706 497
783 18 449
547 475 601
469 678 436
750 654 629
10 233 737
715 129 222
755 7 484
726 237 425
40 185 81
261 271 519
789 249 218
306 775 166
120 626 344
740 676 440
597 56 354
672 12 659
22 641 432
482 358 110
151 123 309
789 168 232
381 602 589
776 799 490
282 778 782
714 297 631
596 393 780
590 702 250
792 437 236
728 67 452
689 730 167
533 65 627
563 760 35
733 595 242
40 366 933
254 549 989
197 516 80
427 467 3
547 347 161
705 490 265
787 138 576
297 598 369
500 759 698
63 228 904
404 657 771
575 7 524
787 632 972
617 253 829
215 175 674
427 561 943
586 609 658
79 202 444
73 579 294
616 479 434
535 167 112
89 155 231
790 732 466
537 10 758
105 724 92
664 556 472
690 716 90
603 756 418
720 250 788
128 604 959
682 600 59
713 686 295
648 547 642
324 49 209
657 607 505
440 559 213
22 112 48
799 114 762
344 439 718
135 748 243
485 362 606
720 437 606
16 496 891
294 117 392
593 86 696
62 480 118
22 337 261
470 655 146
156 324 807
10 280 857
697 138 247
364 261 206
76 657 656
261 128 828
795 446 430
25 335 676
456 665 47
461 20 607
220 349 39
123 600 799
295 285 573
209 242 530
408 329 184
722 83 683
626 593 48
257 342 998
539 760 386
596 592 367
216 558 167
791 35 234
317 493 415
650 705 743
370 186 269
365 489 201
303 672 802
505 214 801
333 444 120
559 428 889
623 192 955
217 316 212
295 308 850
433 520 473
367 574 899
570 229 887
646 400 197
723 538 473
731 619 528
457 427 264
41 458 856
617 288 28
306 159 435
157 479 366
273 279 744
259 302 406
155 68 494
457 596 319
755 82 39
81 651 894
728 27 97
771 719 564
156 576 97
572 743 890
442 86 218
483 681 936
541 572 36
49 767 353
487 646 70
577 536 504
368 767 918
278 728 192
393 662 137
357 90 870
117 562 693
111 271 404
459 130 909
617 453 374
338 165 832
720 156 956
541 784 410
553 520 680
696 669 222
667 179 762
122 151 750
67 679 952
694 530 492
345 685 227
79 753 374
371 92 251
103 367 559
728 357 433
643 169 596
641 143 60
535 731 820
68 559 354
331 489 745
315 278 540
522 326 598
427 247 74
714 65 648
552 790 108
508 736 901
708 466 512
15 7 992
770 157 738
633 241 687
668 385 320
512 312 336
451 316 851
177 431 948
45 514 48
533 582 113
213 795 685
716 400 239
395 219 523
137 559 660
649 468 287
96 397 148
332 370 458
393 36 428
665 790 316
710 221 270
673 230 173
640 47 964
211 646 447
493 7 596
751 286 168
444 55 83
545 638 728
751 789 809
528 524 835
710 371 317
723 291 109
195 290 259
120 98 904
12 651 97
493 288 432
341 71 140
425 723 658
175 215 51
105 725 252
667 789 343
775 519 263
2 294 847
694 402 986
584 114 883
583 93 404
373 475 633
615 38 655
77 397 82
64 639 396
647 678 961
395 622 183
294 659 586
317 799 213
569 772 16
780 446 537
675 594 255
518 404 370
662 304 174
591 784 437
445 392 939
498 227 396
133 564 293
224 272 617
451 334 670
242 42 303
317 88 933
727 135 771
496 283 218
288 217 726
518 237 739
46 408 121
471 415 31
207 37 908
358 572 856
622 446 89
301 493 385
154 257 298
255 558 395
509 27 155
389 49 627
702 584 509
108 596 811
152 445 160
506 286 4
642 142 350
745 758 989
446 217 653
618 344 371
516 95 699
214 230 835
247 692 558
415 189 565
768 782 12
560 617 661
163 431 657
510 259 418
711 160 601
494 727 416
666 689 647
353 431 231
591 413 69
646 382 163
703 349 969
99 120 820
516 132 286
179 216 896
61 142 962
194 312 581
518 10 858
292 2 881
479 43 106
234 182 307
332 760 658
75 178 746
186 408 130
557 670 225
191 151 139
788 790 780
239 414 985
437 481 764
780 41 856
613 213 962
226 296 243
267 126 267
43 573 745
160 129 542
787 490 204
233 284 243
554 361 284
608 648 158
354 622 799
602 652 422
51 606 962
512 799 558
186 736 963
182 341 988
630 562 603
549 747 458
558 219 387
58 62 222
384 172 213
387 248 860
673 121 474
249 8 480
667 207 309
449 359 295
654 756 182
720 123 184
147 641 753
4 219 224
531 521 909
706 379 501
325 364 108
721 254 810
605 658 736
190 138 103
227 758 991
291 764 559
513 564 118
174 275 454
600 418 858
559 167 406
653 56 908
377 369 584
400 386 649
615 471 51
492 768 228
497 764 180
613 364 596
86 38 279
649 666 156
679 633 321
723 768 158
219 447 376
209 315 831
91 528 481
629 22 480
426 396 323
484 109 611
81 220 606
1 750 272
59 93 835
398 559 82
407 334 783
469 297 301
197 736 769
154 687 251
123 640 145
88 91 811
596 241 509
503 382 252
538 655 635
568 479 128
552 40 377
316 71 32
179 707 628
448 280 213
385 643 463
11 738 916
773 496 83
360 27 472
431 134 555
333 78 470
484 682 96
746 443 977
354 709 358
567 701 549
469 457 185
484 414 644
598 244 365
512 567 722
401 59 948
521 634 632
270 76 10
690 576 53
725 412 275
717 53 538
363 88 127
329 177 535
668 454 397
97 539 413
187 420 464
312 95 408
239 415 388
86 11 171
405 657 855
260 451 367
140 483 496
83 484 73
103 281 881
640 546 71
324 642 646
606 749 732
144 332 362
484 767 814
155 674 170
288 319 713
110 181 823
613 793 751
407 432 540
558 22 309
120 457 867
164 669 362
252 449 917
528 299 322
794 630 346
320 488 992
88 768 484
233 573 382
629 655 225
790 118 335
765 596 344
314 211 627
180 651 365
770 209 726
529 48 96
558 496 752
693 419 251
797 445 850
1 434 630
714 374 311
191 558 158
552 512 989
78 97 648
670 756 10
74 355 69
222 597 299
460 384 446
155 425 848
743 352 897
346 711 660
682 167 891
227 769 895
429 451 522
264 497 278
37 603 70
663 648 820
58 413 811
730 79 183
693 640 363
8 700 15
631 511 88
460 310 396
505 337 642
238 320 843
323 159 842
638 652 834
71 221 18
65 522 260
755 690 210
550 408 736
780 373 170
131 723 873
207 600 526
100 233 469
180 730 764
476 102 829
605 567 703
335 609 92
701 648 235
71 621 125
254 739 457
171 373 923
290 449 489
139 257 926
795 330 181
313 590 201
2 695 36
236 587 255
93 3 716
654 600 103
330 749 222
617 161 419
784 512 111
340 580 450
271 676 980
488 83 458
284 301 708
512 149 747
599 614 676
334 40 515
387 719 60
310 735 641
551 153 783
286 641 872
690 41 713
298 420 348
225 284 404
565 651 75
525 676 916
241 272 576
581 410 814
360 616 78
557 681 889
629 774 17
228 70 473
210 97 986
552 490 523
449 677 930
128 242 452
241 766 253
760 273 37
443 200 172
669 345 925
489 314 211
675 119 69
323 655 142
470 540 447
126 490 429
153 152 523
762 778 281
400 564 322
564 373 812
782 457 108
218 113 872
707 107 995
740 798 266
587 675 88
484 674 926
209 595 786
662 615 800
462 52 760
257 178 954
429 367 693
7 782 973
280 256 868
446 592 115
301 50 657
713 500 399
484 492 363
381 668 943
495 385 584
796 5 470
452 686 844
42 472 215
48 513 713
688 574 185
518 543 248
5 490 236
88 596 571
762 110 714
653 150 499
643 369 511
81 67 783
403 251 406
666 202 487
636 719 423
747 796 157
40 348 443
697 420 807
577 289 429
476 288 770
597 72 409
699 469 135
674 217 572
574 292 403
299 523 115
440 106 153
651 365 340
76 275 709
374 5 826
469 293 881
464 251 549
280 651 592
537 798 852
383 277 658
443 354 643
748 477 860
21 394 405
292 238 492
239 455 745
467 65 370
402 551 4
343 700 8
751 171 171
536 550 597
672 246 122
715 651 587
28 686 942
690 764 984
417 127 195
786 392 466
272 21 704
30 295 555
800 135 220
724 716 521
80 733 668
459 543 643
455 460 356
8 80 925
52 302 344
644 406 937
110 718 806
531 162 934
476 338 998
789 548 222
436 688 252
765 677 590
250 145 736
500 329 567
346 718 475
585 177 75
65 611 37
355 345 727
165 633 822
454 594 941
297 151 923
602 522 209
162 375 405
710 455 600
583 395 418
229 537 840
7 334 737
701 598 786
224 53 474
289 167 955
532 496 326
440 566 707
106 682 713
14 645 113
390 583 591
34 455 920
797 294 107
596 208 226
695 232 571
521 696 910
499 612 69
400 182 93
329 581 683
629 582 365
798 129 722
26 638 285
683 554 522
8 578 887
112 170 459
747 130 800
73 228 137
491 719 263
119 720 544
278 435 846
142 325 734
362 205 248
728 341 580
537 474 202
61 594 971
607 775 265
480 40 880
773 690 305
789 249 766
684 777 316
43 16 756
189 722 122
206 417 691
415 536 179
612 30 301
482 514 933
792 126 184
156 135 752
518 575 653
721 451 75
482 67 415
430 537 219
534 787 986
369 713 257
179 474 879
37 253 470
144 586 156
190 725 687
194 301 986
84 63 536
470 201 508
370 67 285
404 369 929
105 750 586
621 779 570
499 444 25
256 488 35
497 411 29
773 81 745
378 48 4
376 612 356
93 99 487
99 653 120
284 374 750
108 418 653
606 613 279
352 37 703
440 500 600
154 528 651
98 779 274
176 339 147
403 196 84
649 35 264
252 674 796
135 138 9
721 133 875
30 482 500
664 482 737
555 249 112
118 758 358
278 40 824
539 41 147
377 774 711
63 225 279
534 760 874
109 511 8
536 575 656
368 237 50
109 713 452
406 503 828
171 565 496
106 266 569
368 576 601
87 305 273
418 120 788
736 732 49
349 487 369
11 346 143
116 140 515
311 609 642
70 227 893
120 595 62
371 344 210
701 331 379
19 74 208
563 278 935
333 262 3
724 542 379
592 308 20
248 12 416
156 122 965
505 149 864
659 418 400
71 183 149
785 162 151
652 392 42
232 83 797
383 26 483
536 734 192
371 160 130
717 394 548
378 188 609
403 27 637
596 671 115
732 332 552
581 57 867
134 196 728
66 543 657
415 619 22
65 722 326
43 792 40
473 17 245
577 755 684
633 533 41
224 657 857
41 452 782
326 117 116
327 315 909
471 405 378
466 763 529
349 71 635
588 786 321
64 618 103
250 759 348
131 272 525
178 612 801
147 149 85
385 57 570
758 155 178
418 102 318
707 270 115
21 601 14
104 117 284
268 737 907
121 545 495
185 306 149
644 47 309
9 548 509
416 524 317
604 643 404
647 581 38
379 406 776
533 456 316
217 621 657
382 634 61
248 273 238
234 27 868
562 43 587
592 428 826
39 278 357
61 253 688
87 331 411
513 160 102
189 242 607
409 778 96
296 69 63
521 213 275
729 416 465
636 378 179
362 221 218
101 265 981
114 656 427
485 358 458
454 218 879
51 543 794
665 125 578
753 372 792
256 385 232
83 407 66
394 730 425
240 434 302
794 75 434
41 171 162
671 357 738
193 666 578
708 41 715
308 634 790
714 406 928
587 161 570
232 115 473
179 184 81
605 303 762
386 243 399
643 321 361
216 487 525
232 372 971
502 704 607
75 406 117
275 248 68
520 233 147
262 54 763
526 44 759
249 518 206
376 625 497
447 644 127
542 550 167
169 798 231
753 228 409
356 444 338
311 636 632
723 586 711
211 107 361
770 165 616
260 669 663
717 149 543
725 580 367
140 670 442
232 784 195
295 612 875
428 411 128
727 457 723
235 706 56
373 640 470
792 532 415
316 307 232
550 599 677
363 39 443
680 330 129
52 183 660
543 161 472
200 391 680
580 797 736
456 748 883
432 737 952
182 91 799
84 626 734
508 501 129
4 773 686
438 547 541
256 323 209
163 476 889
723 487 485
134 306 937
468 351 105
199 768 641
160 753 296
750 484 553
751 772 584
352 602 177
659 77 219
361 755 833
214 604 526
723 96 724
587 618 939
146 384 7
394 238 865
19 749 75
571 108 175
222 81 608
679 360 851
427 45 475
422 129 780
240 138 323
50 771 755
781 555 421
220 508 578
706 323 447
765 422 553
752 81 504
761 793 201
709 509 211
449 170 444
682 305 542
643 744 536
381 106 54
789 268 765
519 188 211
459 538 442
611 126 257
510 400 391
370 621 843
334 10 646
559 92 816
74 71 162
332 629 897
530 268 212
379 449 902
467 417 359
55 795 460
8 347 937
137 738 925
174 650 444
663 341 37
613 770 584
257 644 612
124 411 264
38 238 656
742 286 473
664 237 19
519 35 797
403 62 241
349 257 172
264 635 434
628 676 988
349 377 677
285 652 910
74 264 821
538 750 913
136 409 383
748 779 787
750 60 924
57 433 911
535 382 295
524 259 870
181 221 368
457 795 809
276 159 578
96 290 857
360 741 915
117 437 101
37 350 723
532 379 130
599 247 452
760 411 419
7 301 35
343 442 629
62 517 585
424 745 725
176 55 92
452 150 253
447 339 653
69 190 135
560 646 456
563 523 530
302 348 445
350 481 473
203 662 332
644 245 882
797 246 378
543 580 517
326 581 239
512 116 105
786 119 897
768 519 509
730 620 723
493 406 830
15 306 868
62 289 618
655 462 663
722 266 888
568 526 957
197 171 746
708 650 831
615 343 588
126 293 631
336 167 409
534 537 721
207 354 951
519 755 352
48 396 445
321 747 694
461 336 175
544 182 438
372 712 466
706 533 682
344 764 417
482 268 426
403 430 81
132 488 468
762 678 665
588 674 484
453 674 996
783 4 611
251 206 375
27 179 273
137 12 750
679 373 671
649 430 120
178 104 508
242 45 510
89 525 516
24 664 118
797 236 245
169 30 275
762 372 984
381 490 756
142 46 771
129 159 517
436 757 516
511 263 255
413 582 560
624 554 940
116 675 818
403 16 969
111 343 737
1 132 756
638 36 4
643 509 6
1 416 785
136 793 987
55 75 70
33 706 396
206 343 177
198 643 864
410 186 893
186 609 859
483 608 169
277 450 497
466 347 292
531 404 675
81 37 595
350 541 459
42 391 735
93 106 482
109 45 890
726 509 460
432 421 433
794 189 798
600 410 354
700 642 40
732 770 241
60 49 662
279 512 632
129 342 862
64 409 439
759 410 3
9 633 63
478 295 911
426 755 4
290 277 603
177 718 543
643 455 485
166 333 730
213 273 298
375 488 383
476 636 131
133 297 150
328 234 308
304 590 316
320 210 781
725 457 33
363 61 395
311 485 56
773 169 362
460 523 447
432 225 544
216 81 182
520 344 506
508 213 641
538 85 994
45 422 151
355 147 140
206 643 151
356 31 677
626 710 163
475 733 88
114 378 406
113 732 69
174 216 422
57 396 985
17 778 126
579 347 784
617 146 917
751 318 453
528 771 396
273 202 235
731 203 659
641 465 208
200 229 552
479 441 312
552 446 315
199 244 667
777 420 555
122 411 180
482 114 525
904 1709
876 735 295
631 593 743
470 395 472
417 808 877
65 40 630
500 758 274
481 126 706
823 771 854
103 830 583
59 488 947
63 319 468
212 796 99
680 678 683
538 322 335
245 90 490
567 123 725
97 479 785
824 485 227
220 770 947
206 644 560
824 211 497
248 220 673
213 586 186
362 663 324
630 782 785
208 679 276
132 748 438
815 313 116
78 55 818
844 579 988
318 443 733
360 427 936
893 499 12
237 356 386
894 671 75
865 167 320
758 712 413
637 786 662
428 545 349
221 284 725
225 651 833
622 121 741
174 461 150
565 400 306
423 282 676
901 452 747
170 199 800
457 574 664
470 141 811
674 479 90
663 572 968
558 469 47
590 639 592
392 22 660
679 622 118
686 810 258
27 327 942
695 291 658
631 315 603
816 707 391
500 220 917
859 677 268
586 299 48
796 26 637
27 873 338
224 111 674
490 260 507
480 310 362
152 295 739
387 321 153
638 471 126
352 397 248
822 174 741
379 283 939
179 182 291
143 532 42
222 337 399
218 226 425
900 405 271
538 168 669
303 782 109
526 898 679
28 104 385
69 265 602
361 897 242
609 332 70
163 676 90
719 412 925
646 481 326
870 655 903
523 371 412
235 881 153
295 661 527
195 773 599
491 537 863
608 315 764
171 309 684
416 744 275
445 330 935
184 278 444
744 273 261
666 729 802
699 472 102
185 75 961
866 604 3
845 404 355
432 390 106
650 711 250
762 68 807
552 338 793
90 605 931
474 215 284
129 40 993
307 353 32
330 379 539
159 726 666
262 160 534
170 628 647
71 170 523
478 620 617
776 834 112
179 675 630
799 566 583
689 851 980
530 96 727
789 867 396
701 626 456
642 35 487
752 731 347
731 676 879
806 505 660
377 669 888
598 106 840
820 155 749
712 216 222
132 662 678
766 272 55
609 219 183
879 320 569
53 464 285
469 120 522
113 684 539
368 646 522
788 683 715
825 665 160
860 222 169
112 102 265
513 734 831
291 733 594
100 554 813
899 143 94
92 500 250
379 38 939
415 291 518
156 701 598
358 858 645
115 566 65
837 574 100
343 703 178
874 422 39
647 493 258
562 692 318
632 641 243
163 384 681
376 897 999
646 1 438
573 423 943
649 274 223
770 47 553
707 726 90
38 2 669
173 787 717
548 175 829
289 600 111
811 411 36
469 777 446
623 808 113
223 78 696
424 268 828
420 75 658
245 504 805
833 598 56
326 481 423
673 352 314
655 872 219
458 878 681
13 732 400
327 137 246
227 851 409
625 818 334
567 881 27
579 903 447
694 804 844
50 217 991
797 591 202
455 187 521
353 717 127
710 743 455
675 332 590
850 149 349
881 203 691
356 80 69
56 679 919
86 168 297
240 480 794
768 901 891
173 155 158
891 194 13
8 746 309
353 694 316
218 385 898
881 744 507
49 463 807
726 200 554
798 75 520
760 644 317
37 236 431
57 543 695
247 877 174
124 182 454
877 671 324
138 827 396
391 714 906
861 843 930
261 553 320
554 357 981
516 825 232
277 1 668
653 178 608
667 434 804
413 884 197
160 279 869
740 562 566
581 462 537
824 572 835
744 158 203
562 729 123
718 521 328
417 279 737
499 747 900
319 168 494
519 526 763
613 138 668
852 195 241
829 760 275
30 225 897
657 822 205
845 468 173
254 290 131
663 139 95
161 692 975
750 754 692
816 229 405
482 114 251
48 472 885
884 724 315
