9355 28302
859 1015 349
3475 5581 -461
2845 326 661
4277 952 -3
8147 487 -609
7021 4926 622
8368 6387 -862
6015 669 856
6476 2160 700
5315 7020 861
223 1266 539
29 1737 -370
1065 3247 -885
2733 7408 521
5154 5844 826
3154 5558 -242
3147 2440 -120
2264 490 -233
1335 297 -178
8966 7107 -277
1288 11 -357
4509 7486 -202
9278 6763 492
3971 6762 -771
5508 7465 514
7693 4068 -273
4123 9253 117
3420 2010 -182
3205 2651 710
6026 1752 -727
1294 7916 286
781 5085 267
2568 9264 194
1895 5254 -274
3347 4771 931
5019 8227 151
3179 1712 -359
9348 5527 -263
6148 4013 879
3593 1848 237
7332 6622 424
6614 6954 -343
462 6590 -888
3034 5673 691
6096 4907 770
719 4734 -739
8777 1368 447
218 2351 729
3079 5994 862
9199 6193 549
5850 7430 -649
43 2718 -259
5034 5127 498
6844 8291 -693
1342 6880 -752
4589 5325 -706
6842 7096 -746
8006 1201 863
3132 3893 500
8077 8723 744
1742 3147 82
3414 5804 385
5034 3697 244
5882 9123 42
5248 4847 -605
8151 2839 334
4337 6254 949
7588 2533 100
8960 4478 887
2280 5843 347
4086 5300 -435
4487 1946 540
7620 4443 -353
291 7852 951
1731 8578 -74
8695 4168 516
5700 4925 646
308 4446 -504
1523 1382 419
2757 4268 -997
789 1486 477
4397 2834 -265
576 7335 216
7568 9163 -65
1654 2170 -827
8250 8632 -516
26 7001 632
2737 1579 -976
2999 106 546
1342 6304 -424
7861 1317 823
6461 4502 346
7796 8915 463
6394 3914 -482
9317 6749 576
7700 8090 537
7300 9102 -667
2996 1263 -71
1201 5279 -510
8442 7633 -12
4984 838 -651
2921 2052 -724
451 524 -495
2210 3575 -854
3433 6901 231
4785 7537 -153
4601 6801 9
6033 3866 -314
7842 3584 -144
2367 4988 188
5122 7962 216
8707 2235 -213
8440 6725 701
1288 3261 -484
249 9079 592
6394 5021 -602
3253 4563 -992
1754 9147 -749
1701 2639 -228
6048 866 951
7869 1123 116
2911 8322 -557
1881 5720 550
5972 4096 219
6120 6115 -625
1302 2266 -467
6992 8628 872
3461 1163 -86
7819 1681 -507
7851 5786 178
1925 4474 -808
8556 611 -589
5354 5197 414
4074 6012 -133
3272 4924 765
8771 7009 -505
8756 220 273
1329 102 -326
2626 5909 -431
6364 1340 525
1500 1538 -483
4143 4328 207
471 7383 212
1256 5879 -796
6815 5779 -398
7410 9223 -949
2517 3014 806
758 8120 -923
2623 8659 -729
4204 2815 577
8711 8094 152
3136 7579 -358
788 4719 -132
8729 2424 -525
6808 4473 527
7393 8383 288
6753 2247 -782
4741 3202 88
844 4236 -117
2695 4879 788
2418 3035 324
3150 4421 17
2407 2990 801
5923 6507 324
1149 9347 -308
7996 5253 918
825 3861 505
4546 1272 426
3230 5390 -179
2117 67 -169
5823 3994 128
8970 1294 -821
7236 2814 -38
1001 4528 -252
3428 155 556
1838 7644 100
1369 187 749
3095 1571 -947
3616 1050 -13
4046 8366 594
3649 3455 -898
8909 6276 179
4495 6852 -338
3998 5326 817
2023 1724 -122
921 7754 319
24 161 -596
4601 3708 861
5318 7525 964
1556 1861 -156
977 1550 168
8281 6719 406
4548 4473 -824
5428 3929 -277
5809 6614 714
7231 6415 452
7459 1339 208
3259 5719 259
5529 1000 336
6828 1387 94
4324 4439 244
6232 5818 -364
4414 7908 597
9088 2339 -579
410 2491 768
8071 4265 -427
8513 497 -348
6374 7078 -239
2473 503 758
9180 3735 569
9265 4642 -594
4594 6564 -292
3954 1599 -529
3505 5165 630
7861 8181 -725
1627 1312 894
3276 4356 191
8107 1878 650
3017 2994 453
3566 6411 2
7705 5663 -460
6985 1117 -437
162 7220 -728
4039 6925 537
4129 6959 647
42 5698 -455
2054 3452 -150
3965 2968 104
3859 8813 -893
4910 7068 -426
8719 1704 436
1820 3667 -936
6913 1936 -345
4859 549 306
7751 1340 21
4322 370 -671
7758 8706 -709
3757 7685 -350
1562 8497 -641
2755 4940 -838
3843 9255 37
8579 4564 -413
6846 3875 -59
8855 7481 -691
7568 3283 -996
5785 6222 -888
7165 4449 342
1931 553 824
2586 2396 -168
2343 1356 -37
6670 1462 -556
4462 2276 475
8095 8887 325
980 1480 -88
4645 5541 -469
1409 6947 412
3510 4847 182
5364 1691 286
2975 5849 545
3113 6188 401
8254 5086 -787
5937 2305 -700
7318 5096 -933
7552 5471 200
8008 9340 358
1923 3483 -951
8250 8523 -215
6832 476 -326
1 3761 201
8640 1293 -820
5406 1273 860
2720 5755 256
1868 1204 -857
7774 2907 486
3147 2050 873
7034 8848 -525
2998 4302 33
1359 2012 488
4858 1202 -218
2636 1867 442
950 4593 -53
8158 6354 960
7802 3204 -3
7951 8591 751
3794 480 -243
8790 1919 -662
4071 3682 -405
5415 8336 -128
5151 6999 258
5528 9282 -837
6574 5802 -431
6572 9323 246
8139 5203 -79
543 71 22
7899 348 -873
4977 2612 447
1586 3679 950
6522 2184 -586
5595 5074 496
3508 7057 268
7677 6702 189
8133 9047 -87
2339 4240 -307
3353 4266 780
1073 3828 -597
2884 9200 343
7920 3095 -212
3343 3544 -524
7299 5002 -233
819 9159 30
8960 5459 276
395 3166 -413
1489 4431 -779
9327 7858 -733
4424 517 -987
5904 8594 -956
604 6630 -555
8454 4175 -825
3922 2714 489
5913 613 -196
7461 2883 -350
5107 2917 -811
8234 5218 -717
5018 6860 -614
389 8212 388
3046 4351 38
5179 4097 -520
1268 7895 201
1140 3024 -611
4109 3257 -199
2242 6688 -11
2957 5880 -480
6227 5885 614
5209 5720 270
2218 8542 414
5806 6877 -259
5739 3032 3
5630 7505 -770
3202 2703 -369
3762 2125 -972
1849 3827 978
4587 9295 -383
8386 6542 975
2903 2948 -35
6561 6729 -365
8084 221 470
4155 2541 361
2486 2136 933
3112 2209 571
7669 8108 -109
1053 8567 450
260 4728 200
1495 511 -704
749 2226 -303
6880 43 438
1325 7383 -884
4801 3342 413
1612 3691 519
9249 5931 -124
6982 7676 919
8199 2532 -200
1195 4928 -841
1989 8038 854
7970 6455 -314
6189 5041 375
2490 2737 -665
4532 5930 -91
9177 4617 310
1382 5344 -515
6344 5441 155
3337 798 -21
1849 727 -531
5237 3564 -890
488 1155 712
861 9093 86
6919 1213 265
3619 2008 -560
1916 4665 -186
1198 7299 -480
5424 9297 415
7863 5935 -822
3867 411 982
6117 4603 -769
1984 684 -243
7993 7428 937
396 5528 503
8108 3051 -108
2473 2919 -876
2786 6030 -850
1034 8083 -276
691 117 997
818 4136 -495
3317 2314 -5
5867 2284 -46
5952 1767 504
6287 3365 836
9140 6829 328
1806 4701 400
8126 7326 503
8677 1131 -431
562 9178 204
5018 5935 924
1989 1639 -92
4852 92 -165
4181 4584 568
9063 2609 -336
4838 5224 -989
3615 6332 -536
3163 3530 940
7122 7185 875
4909 5523 311
9175 7134 -328
7019 9066 -227
4871 7706 -729
8205 5354 640
5806 3562 896
518 9328 -425
8617 6294 -303
5673 6180 352
9163 6929 330
4211 1525 726
8789 7333 402
9055 6866 -20
5769 1422 -198
3913 4820 -165
6740 3060 75
8261 7095 -906
5062 3404 603
8334 4819 985
5836 8731 492
1007 7202 577
7256 3313 982
7731 64 212
3201 7540 -445
3594 4927 312
6883 1875 170
8044 7896 46
3306 9290 -192
5299 8370 -731
2528 4213 978
4373 6413 465
4722 979 -725
7916 9026 -546
580 2061 -402
4971 1426 -402
264 3029 -202
4947 6863 -799
2731 4713 -713
8000 1968 -456
8351 2898 -65
6016 5406 733
2897 4944 -363
4278 4341 744
6447 7772 316
4949 8683 -615
5228 8214 149
6839 2815 -415
7890 7719 -627
4970 242 -928
4931 5516 276
3643 8715 538
5959 8689 537
4324 7794 41
2728 170 -571
5147 1459 -266
387 2096 -954
2420 4906 -817
7059 1483 617
2223 7932 -610
7762 1609 -661
4750 5654 803
363 3328 870
5548 1634 28
2244 1089 -951
1580 6302 -623
7851 6516 -206
12 8350 -940
129 4543 562
5103 2520 229
4958 95 28
7160 1995 -478
8886 3477 -425
1594 3841 -320
7460 8602 -22
8521 7685 790
5981 2437 -575
2149 206 459
1742 1816 -799
7372 4375 101
2432 2667 232
4547 686 905
3639 1311 916
2078 3022 -922
9208 3196 185
3673 4516 613
4191 8562 -21
6883 3972 198
5482 8694 -610
3149 5276 314
4033 1457 960
9218 4382 767
5157 727 -367
3756 3937 751
9337 9302 -288
720 5029 204
6308 3803 576
6852 4596 681
7612 1520 0
8761 1402 554
1444 5802 212
5202 1210 724
604 6727 207
1228 4943 216
5656 3312 -481
1007 1209 -40
3469 8924 -717
5150 5833 -660
5662 2514 542
6145 5127 -692
1243 3793 -922
3275 4038 -700
6128 5576 665
5690 2451 -522
3850 3326 -343
852 5843 -77
7643 7588 -307
6137 4816 884
1071 6044 922
1436 3090 -660
2892 8484 -184
4469 3940 79
8074 6800 363
8410 7046 -875
8505 6344 972
7446 4898 826
4925 2628 545
6155 8624 498
4604 7401 -445
3261 3525 695
9185 4189 -497
7903 6511 39
6023 1246 -153
2987 3975 425
2879 5361 -643
2941 4251 553
5401 7096 -265
8560 2338 430
4049 8220 456
1709 1954 -348
5015 3594 982
6346 4671 549
1438 254 18
606 6872 -7
2570 3553 455
9014 4695 412
3910 6568 191
6403 6462 -670
3501 1575 203
664 6380 -527
8910 8061 -661
5958 9129 -787
8604 8220 -981
3156 8896 419
6046 4590 -180
6704 642 924
6707 4557 -703
788 4937 758
3932 2762 -915
777 6687 -240
5774 3190 -522
2549 7491 354
3108 6319 -139
3704 5935 -386
299 2756 393
2609 7573 -703
7699 2284 -380
1549 9169 520
9293 7530 67
7933 5817 -915
1258 5204 -338
8410 2757 -380
7538 5551 314
2345 1559 -796
1037 51 926
3827 7113 -387
59 266 377
6904 801 -74
4037 3324 569
9227 2377 -434
3630 5187 408
5817 2092 -408
7348 9308 -534
9285 1074 643
7407 3252 -621
6363 3842 132
8654 6419 790
860 8872 254
3957 2436 -288
3966 5214 -741
2353 6580 201
4864 3124 357
1537 5191 -994
2092 5391 -704
3841 628 -834
2450 8732 -103
8228 2800 133
839 2623 305
4742 7035 675
8345 1242 -676
4738 8006 624
4298 7722 71
1717 2299 -670
5527 641 -435
3410 7538 337
9036 8026 122
8100 8843 -725
9337 1515 110
3694 281 -563
1003 31 -346
6555 1039 -8
1558 7932 -948
6432 4441 -47
6379 6290 -607
8124 1133 -834
8690 1340 -802
1402 2943 828
5360 260 -512
113 7864 -84
980 3914 -930
3501 5911 -655
7761 5361 333
6363 508 -399
5956 2351 14
2392 6606 88
7783 660 971
4166 4344 -386
3897 5584 836
2687 5318 607
5486 5523 489
6505 9194 364
6680 8239 172
7891 1957 118
8649 207 -1000
8894 7980 427
3490 1057 -398
8215 4446 -534
4504 6349 520
7642 7302 -114
2596 3090 929
6693 56 405
4854 8812 -487
1394 2604 320
8457 2226 104
5414 8477 -747
1832 8902 -353
2234 7413 -246
7842 6261 -200
2958 5390 690
1912 4203 -691
791 2965 950
2221 4038 713
8561 9260 -546
4954 4349 752
907 2637 188
6320 8372 -942
5947 2567 954
8303 553 702
5596 976 -438
1733 3215 -673
7758 7244 -826
8793 9181 847
7402 2229 11
1207 5935 783
7 2465 -633
8074 543 713
3473 7505 -655
5017 4418 -685
8566 8687 -743
7977 4827 253
1014 201 -118
7944 7588 76
5075 5020 -168
751 3212 628
2575 1060 34
1446 3569 243
7801 8533 -795
200 7139 675
7478 5734 227
299 1069 -17
8564 3321 -42
7144 74 -360
4089 8865 -776
2869 8913 -53
273 6384 -370
7093 3936 -70
8428 3725 -507
8440 1162 24
3173 6613 919
471 677 355
8409 3486 238
666 121 -553
748 7391 204
1839 2606 32
5726 2617 -653
4643 7015 -746
2873 6623 686
2362 1425 127
5094 7442 560
4805 7090 -374
3113 3454 -275
9320 6958 -70
2926 9128 -323
8002 6098 184
7503 781 -995
5918 8639 260
7258 7979 -920
5045 6510 -986
7894 7534 166
2700 6205 -263
7399 1717 -768
785 7521 131
9233 5423 -540
2773 3823 -696
1701 4412 684
6439 2087 -796
8028 4112 -18
2365 2092 120
5529 6755 -882
5229 7400 -243
582 5581 -449
195 7801 656
1791 2742 -377
1601 458 -872
5672 2780 -980
6908 2945 -231
7049 3190 -308
8119 5460 -281
1715 4166 -372
4737 1350 -541
4350 1358 290
7508 6736 77
4394 4519 371
449 6881 947
8542 1020 -475
7477 3134 174
967 7906 -699
6888 7077 72
1766 677 103
1215 2814 377
836 2736 -713
1090 7609 861
4955 2986 -562
473 7072 -136
8581 3965 152
2519 5878 -642
462 6264 -958
6581 9316 -372
9233 1672 -680
7833 6778 833
1604 337 -588
2438 8675 140
2100 838 -503
2007 6038 894
735 4275 320
5036 7595 5
1486 1553 -44
1151 3550 -211
2207 4971 994
3969 2366 386
2841 5641 -645
1825 5725 -977
2242 1424 -619
7646 7089 976
2912 8205 -214
2376 6334 862
2141 8634 597
2008 1499 -99
1801 9017 -420
76 8465 -387
6913 8553 -145
87 3988 754
1164 5366 721
1747 5705 -550
7636 3051 -755
6978 7301 484
2102 786 -781
4647 182 803
2626 5010 -21
8742 5279 -184
2235 8308 933
2447 3698 616
8665 4801 814
1707 5178 -545
70 1988 -176
2900 4239 -368
1474 6045 -961
6816 5351 -811
1003 8794 -231
2322 9225 -455
8441 8035 -585
5770 4769 -796
6294 1663 578
1474 9207 959
6434 5946 -816
9100 378 -129
5173 4893 -954
7179 6087 816
6145 1274 -699
1504 2536 277
3241 5994 -603
5177 138 -323
3954 4752 -713
9068 280 -437
192 5178 -178
6793 6197 -738
8225 7794 -796
8126 9322 -636
238 8940 -213
6299 3384 192
3959 6550 -968
5480 3380 587
5420 4488 -937
6291 6198 -788
3338 36 -47
5397 5034 -975
3017 5382 159
3517 2864 327
310 899 -561
7404 7120 725
577 2130 -217
8732 3360 601
6581 1658 565
3633 9187 658
5388 722 -341
4646 3049 -405
3654 5189 514
8401 8083 719
448 1015 680
1590 6778 189
4258 8199 -978
1134 3748 -936
4606 3585 134
1948 2503 -396
2403 3462 21
706 844 744
5880 3298 -618
3019 6145 -677
7210 1627 720
5313 4081 -129
180 814 432
5350 490 -632
3867 7520 153
6882 2548 -716
6505 5139 -421
2884 6677 626
6822 8654 -529
7687 3214 161
2711 5991 -26
4267 4077 -253
8703 223 78
4347 1723 -828
6239 8429 -517
78 6664 415
7835 1840 -904
6761 4382 655
5234 588 -903
7737 4550 -197
6241 2703 35
7390 458 626
1811 74 -821
5937 5299 -621
5838 725 302
9319 1251 608
6146 396 209
6542 4961 -644
991 1233 608
6413 8325 -378
6266 1956 -294
4318 7531 468
4532 4620 182
4455 5955 162
1844 6036 450
7460 3345 -348
604 7893 -74
969 7575 38
2743 4909 446
4 8979 766
5476 2865 -423
33 4096 -984
5599 3660 305
5702 6103 748
750 7373 363
6202 8515 537
5097 5247 -267
2924 5050 965
3228 7455 -923
5797 7148 811
1844 5641 602
6814 703 -884
2860 8712 -49
511 540 -695
566 5271 -433
2719 3342 -253
244 3529 825
8126 7870 227
7304 1896 -229
574 8919 -208
5822 8312 -414
1081 3868 380
4570 4810 551
794 1968 859
9182 7027 138
3272 5204 98
2124 1749 167
8645 4730 -703
1910 500 -934
3519 2131 991
5159 2149 -897
786 7762 -561
567 9000 576
96 391 -18
9342 1416 -900
1736 7292 772
7190 7466 971
4737 9144 -373
7150 7862 -577
566 8779 -326
3729 3039 523
2422 8657 -571
2364 2209 -980
4904 8646 499
7619 3558 -337
3985 1334 555
7261 1906 -403
7060 7000 749
7720 3481 -998
4643 1473 -378
5770 8457 -247
2375 4417 -491
1026 2461 -301
5135 6511 753
325 6341 122
5032 8266 -281
4838 6090 -767
1589 8058 435
254 8791 181
3071 2024 753
4373 7010 -737
321 6993 -647
3767 3470 66
8656 6880 102
89 5409 -241
6189 7310 278
5473 4354 -171
2515 743 -434
1325 58 -643
1842 929 -50
3873 7317 26
4110 8874 -462
7430 2260 -521
6117 3038 -673
708 5543 -356
7684 3634 693
5263 1225 -651
3339 1015 289
1711 7236 -943
5538 4731 758
2626 6736 -317
4069 2629 587
8316 8434 -204
1003 6577 -911
7243 3520 -760
2614 5044 -70
5303 1873 -575
7353 9092 249
4410 1884 463
3813 3777 -510
2639 7250 -73
2383 7162 952
496 7137 328
8238 9195 -744
2206 2439 170
6205 5222 818
2363 3813 818
4443 8211 774
2496 1538 351
8175 415 -772
466 4283 -740
823 1398 -107
2601 1831 -808
2172 9127 -634
6364 6640 -479
2969 6211 -613
6733 3677 762
3061 3478 -953
6207 8536 227
8924 8097 974
7917 20 294
6207 3046 625
5984 4111 -274
8412 1114 387
95 8522 -973
5227 918 -224
8270 4832 167
9274 3853 18
8736 9242 311
2093 1722 761
2864 2994 592
2059 5596 497
8710 4860 -906
9034 6375 -346
4943 6610 582
1133 8889 -318
42 4763 -913
1751 6316 -549
6452 4702 688
6822 5321 343
1916 7846 744
8061 5277 -898
1949 1277 -942
8382 3253 459
3607 4407 -62
1142 5654 -622
8668 7336 -870
2631 2896 -602
8157 6004 -710
7156 3966 -808
3360 9164 -219
3045 5222 -165
3246 3634 931
9209 8047 302
4831 5199 -448
1511 2888 222
5586 2085 163
456 6261 359
4323 3623 408
9020 8759 941
5774 1849 -673
9229 1399 602
7246 2137 800
1377 3653 155
2251 2501 121
2214 9028 -12
8025 2757 175
7689 6287 517
3102 7765 -515
4269 5074 126
1530 2490 -558
7756 4351 -408
3800 5459 -118
3841 7743 -985
5342 22 8
7159 7139 -547
7695 2225 212
5539 9263 -376
928 4662 -89
2207 1767 67
7893 6835 -223
2887 1752 4
4219 6337 91
4761 7454 -127
8544 1165 158
4634 6954 -475
5862 15 -222
5486 7746 652
7682 688 -174
1390 4202 -223
255 5687 -886
3957 6541 -93
6822 6885 -661
7475 2305 554
3265 8559 286
7954 3131 925
1213 7616 350
7755 1529 -238
3160 1477 704
2225 3434 -366
5367 1682 528
3242 3756 682
8710 5932 -972
946 9156 434
8733 6855 -499
6455 1046 586
3315 3872 952
2238 4990 581
7980 2865 -281
6575 5670 -640
1571 3238 -207
538 6762 -15
7417 2186 -84
6223 9078 -960
5518 3844 826
3919 4745 -41
8433 2446 542
1802 2192 -301
4444 2971 -624
3304 2581 614
2624 6046 114
454 7781 -942
3201 4713 -30
606 4600 374
7460 9267 126
8255 5592 -475
4383 3770 370
8105 1283 508
3080 4714 -456
5037 3844 -195
3916 6065 147
8028 2244 -553
3470 3653 -564
6914 1560 -729
9232 6094 -257
1999 4085 -800
5721 8332 915
8010 1464 -775
8596 8222 -313
1096 6972 -856
3311 1247 35
1631 1084 -859
2379 5442 1
1581 31 977
2345 8123 505
1219 7563 262
1397 8570 10
7302 819 -929
4956 7884 506
7920 1816 -925
7177 4243 702
2374 4146 936
8587 5786 -415
7926 570 842
42 3637 -248
6514 6479 -279
2294 2426 547
5151 6571 -670
2503 7129 -904
6243 794 312
4361 5609 229
2260 6431 -400
9337 4266 -501
1198 6744 -466
8633 4894 717
6557 2940 -614
326 2427 978
6468 7628 -398
1179 8937 -538
8296 7460 -876
8316 1006 909
718 9334 258
2332 8311 486
2539 8053 -296
5574 4015 -459
6888 8071 -748
4258 9062 398
9126 5391 340
8825 1641 -946
1927 7338 -637
955 3870 -898
2204 6898 482
3370 4161 480
4173 4527 -131
157 3941 -823
5940 5361 963
193 5715 292
170 4273 20
203 2452 176
5327 9082 3
8214 3550 579
5178 2734 -672
4310 592 -126
6042 3710 587
6290 3981 207
6906 8215 -718
621 8859 153
268 4316 -489
4806 5985 -652
8664 8460 -296
4819 7123 265
8524 2853 627
2019 7902 -820
3302 237 966
8182 66 -445
4033 1592 992
2457 1268 182
2229 7182 -321
6603 9200 84
4000 3252 -509
4060 571 -944
7806 8603 -75
2234 3907 -935
715 7998 417
9139 3084 8
4951 5596 103
3601 5342 -68
2761 6142 -993
2296 4834 522
7027 1513 -284
3865 3745 -631
4206 3964 -373
2525 1808 834
3963 15 782
876 231 -822
8247 5685 83
6204 8427 -209
1572 7881 178
1356 3641 -730
7086 1127 -428
6465 5333 -587
5107 2667 795
6982 8417 417
6374 4934 -375
5171 5575 -509
1416 8095 -594
9083 5645 904
1926 6981 -209
7018 5388 -730
2896 1038 -136
1039 4220 387
1150 1843 937
932 1656 -347
7044 7357 176
6362 4216 425
3794 8168 -992
4113 334 -99
4429 6624 -317
2314 1187 -337
1834 6322 753
743 210 566
5100 8147 -866
4544 9028 172
1174 2261 -64
6139 418 -922
8574 3696 -389
8935 3359 612
5206 5990 -457
8347 4235 -462
1224 2722 -718
8143 9251 519
7338 6246 -88
8363 8641 -471
1241 1013 857
259 7365 877
7759 8994 -934
9092 4428 452
148 6657 -443
4701 8148 514
7102 6658 -938
5109 553 947
1108 4430 106
4313 2964 204
5490 5679 687
8048 5123 -34
7647 2181 -844
3734 5787 -967
8097 5781 179
5912 838 832
7481 8773 399
9142 7826 600
6155 6625 398
1355 8670 -234
9152 1120 -494
1666 7375 -609
6151 5503 1000
6164 8154 -744
2044 1034 -355
784 973 -599
7167 1429 650
2027 6799 -39
8406 3898 -359
1266 6147 -424
1165 1858 558
3424 8301 23
9187 6580 345
7664 2594 946
2809 8627 -97
6458 4007 853
6741 7315 289
1234 806 772
5275 2917 -499
7589 628 -919
7557 5794 -860
5649 1930 110
1736 764 -326
9199 6621 929
1729 767 -322
7128 3701 -204
7111 8619 -158
4874 3740 -15
7725 1723 -667
7474 3840 -184
6184 5183 440
4039 208 45
2462 8392 13
1982 2734 -617
7826 5740 -369
5800 5574 957
4521 3036 -441
3271 1480 788
7568 9219 -183
1132 2101 -734
6344 4920 506
8794 3286 -325
8226 1283 295
6316 8510 -911
4966 2946 -997
8570 3029 -705
5537 71 377
6913 2249 669
2056 6237 454
7135 2838 274
3649 2580 -132
6480 4367 348
7110 4076 -544
5586 7254 701
74 1253 -741
3862 6163 591
3751 3043 -672
5258 902 153
7222 1221 -345
1402 1993 -469
2911 3721 -815
8905 539 939
853 8830 -503
2210 8587 82
6008 3203 -775
7333 3596 316
7176 193 370
4609 988 474
2712 5345 14
7711 7313 331
6300 5186 132
31 5794 -287
8251 402 244
8735 1278 -437
8269 783 215
1363 7418 -503
3306 844 260
313 8111 896
7724 4678 838
5292 3196 -357
6037 5412 749
7812 9244 875
2412 1364 548
3990 3845 -200
3442 4529 -786
5110 575 -335
3119 3150 798
4288 1162 -609
4698 6002 -641
5928 6572 769
3529 8378 217
2800 7887 722
3859 6094 252
4437 2435 -538
805 1601 543
3603 1585 663
585 8218 -669
9115 4958 410
269 8875 9
6626 2817 -826
2112 2665 840
7349 794 -104
1349 8599 813
2333 127 -474
4314 1898 -750
3843 3143 166
3889 1826 122
6069 183 -619
261 2909 248
1862 3760 428
2905 8746 -127
1874 8203 277
5723 8184 72
8980 5710 -592
8710 4420 -706
1724 6789 281
9342 8066 -140
4626 3007 -886
6861 1708 -483
502 4584 693
1891 257 31
713 7358 -519
6916 980 371
7253 2284 17
8661 5049 814
8662 6771 -436
4770 3649 -660
4688 3804 -203
2365 3102 219
5634 2203 -863
9186 5113 222
5118 8416 142
2248 4694 -472
154 4696 -346
859 6167 -301
2848 4664 329
3300 1956 301
7632 1319 537
6886 650 -815
4519 8738 -565
5758 8586 -428
7550 5476 -982
7343 6092 -596
7715 715 -848
4704 715 556
4212 5236 -146
9227 2977 -200
1014 221 -259
3424 3759 95
8034 58 -108
1682 4159 -554
516 1195 -237
3994 6339 -900
5928 8131 -625
2323 6336 592
1552 4985 -971
4189 5500 -38
2639 7069 -582
1863 2600 541
2824 3191 493
2146 8708 -317
6276 987 301
5661 504 978
5745 4849 864
9060 8711 -501
5823 9297 -750
7793 2099 29
7747 6064 969
1621 3194 -963
477 7887 135
6087 896 312
1997 5355 -964
192 6814 -997
4840 7329 813
8333 8946 7
6552 4459 104
3051 4669 563
6156 7528 749
6738 1224 246
775 345 473
1026 6707 855
982 4890 495
1045 7946 635
8297 3703 -762
2902 8006 -927
3179 9286 913
3912 3176 661
3000 1858 984
7395 7703 -254
2415 4132 -578
7149 1685 -292
8620 8182 997
3057 3051 309
942 4752 640
8591 8549 4
1612 8264 -895
578 6824 562
9005 7133 370
5573 2723 -296
7208 4398 -796
2314 5193 -334
1007 1303 -993
132 5305 -607
1613 1970 293
3290 147 -765
201 5245 -436
4831 1489 571
3554 5803 -400
3753 8205 479
5612 4305 800
1521 7946 -722
8466 2605 -508
877 7759 -190
2628 6697 715
6008 3589 717
3872 5489 199
103 4752 -737
6902 4577 -610
1103 487 -751
1236 7511 745
2014 3615 -372
5358 9048 316
7094 8673 -430
5834 1709 700
1695 865 -133
3324 3327 160
7529 7061 298
8781 7318 -100
6120 8754 -603
